x,y,z
127.81233820675291,112.92467788429684,150.13156365833913
24.710996960190805,11.813432325491341,21.80151969449573
93.55885279577677,65.91109087116459,104.41542418307907
55.60055948070172,34.44498509303177,56.91154517870419
177.13310202992577,159.19777410429475,187.82709903124612
23.176984790138775,15.808116633955704,18.506178280954707
211.7657006890043,39.91027771859777,37.15871865900577
227.05245313612173,139.33302213590008,38.23353724951607
104.10729176246159,27.82346178607079,36.67677580551162
43.928085999451994,29.70120366783791,64.07710470091104
44.24321277746793,28.051798812431258,64.66957101572225
23.18731154749228,15.743181564951392,18.486773727540214
224.00534862694806,146.982300064276,45.45255412391059
210.77505518271974,41.018594903142144,37.131568972817966
104.31294694393296,28.617423504194093,36.18099635698769
211.22898629480198,37.849577831307926,36.649081666940134
23.17942304236957,15.717681368111721,18.589181818148905
224.27572700594,145.13121786655591,44.386030783201264
105.35075479155844,30.855593949957704,35.36838367717592
44.523429327262185,27.947840851644727,66.04431492637279
23.15593231652702,15.706607769709631,18.497791814068503
223.77369371414903,144.6209087064534,43.58013404475763
44.48815802547935,27.832705459141398,66.22251433946538
211.40011720178077,37.24277019965452,37.39135530514144
106.20400630328845,32.55535995684431,34.97366515708645
22.111760521992423,15.508988898537991,19.77994534350242
99.97248735490903,27.12753075925792,32.82739281285113
205.87369802725047,32.45263920904932,35.54014484141007
216.65543205439064,155.32239981244373,56.47883856910088
48.77436207077487,56.609314291710184,170.66179250235882
53.8158644746881,32.25620472254327,36.57859998331832
218.05363645489865,176.73498462179978,109.23924213528045
201.23592719035133,20.580049074733623,41.43801188056422
87.97258913349528,149.4680898376301,66.01743384479695
18.41425306188463,12.23789138660123,11.592912496161073
20.13362416663074,14.020368048709717,12.792178115341741
198.60657885778045,25.16616749484103,44.6156320196036
195.30444412406325,172.8249610107215,84.234787623029
69.52645049946493,84.87220101502153,123.59314349231397
50.246993364241185,33.45733307886359,30.64078924188124
132.12308625547388,84.7983090621307,41.17313432210018
22.61158285928778,8.489783591898437,4.203514543873926
180.1688703048494,6.9783241836749355,14.48299346547361
216.78932194295186,141.86416744819184,37.77198658384011
223.82674946473944,190.994562698176,97.64107921981875
95.3485043190157,189.78116259738067,171.70289790334903
189.45712363276704,7.000926116716471,21.816003296219506
22.640024885539617,13.07185783322199,15.628020059277798
