x,y,z
119.00325470559562,30.998537041505305,45.01774251930491
2.4781249999954156,0.8029761904840385,0.6110119047503844
81.21406249999993,34.273437499999964,39.14375
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
52.613260544328966,57.763888200867584,51.17014594127945
178.46013759049467,193.87983716610222,154.31921135120785
99.10441611179317,109.1152050799697,97.47283349755595
59.62007598358728,60.903693240629195,83.83217856142163
39.51070946952102,31.443673853019693,30.455804830212408
179.28865466839335,171.5633886844984,163.9674853335963
160.09953089945188,155.45357434223914,159.29219355496673
227.85681794830657,229.92256895470456,228.62920897038762
153.378883468828,21.87249864496019,35.46357723574599
222.42468833911542,226.62505946227867,225.95424255885206
86.28147963349839,74.64803138892269,75.73285403247228
146.22602608972124,148.7964789479338,145.65111888853932
222.62226658128998,226.48940425716944,225.87346800842175
84.07046483690452,73.67237316329866,74.48230292947902
145.5301816965329,147.4306563238306,144.76076274907484
223.22804900247834,226.3189433448665,225.76387492975923
87.11295269022379,72.9829522392125,74.60176791592943
146.10545619385937,147.33645841919056,144.90389845874503
28.309191183454928,28.780776380408092,29.84207306662885
177.9736622976194,181.86326908246946,181.96152659983798
98.26338838480791,95.71312648481623,96.5265477860109
28.112683027073473,30.664987563996895,33.045243497865854
180.75220730366937,185.25442766833237,186.30108144824055
101.94782538789306,105.4071468767599,106.82574965832616
221.19223334370702,226.5295037924127,225.46669151253855
42.98057460689074,40.63838240214275,43.20790816326638
136.33508693380688,129.61336840533477,127.93088202373772
41.51352053044812,39.96455104649584,42.87989295412794
221.48413927775076,226.5549110563701,225.65678632927123
137.3526993748783,126.51136578897282,126.13337753362318
221.1690487508251,226.41619468100666,225.91188034258732
42.34267144298272,40.59533666531735,43.179368926851964
135.91682926349006,122.13047162932514,122.46512544590779
179.41435659856893,151.09669375457926,132.88477506897925
137.58025844039753,63.56121153271147,63.032062294592635
220.34489265229462,223.93393445546286,222.48884278513572
39.339931392821285,31.290733291080564,30.28158566714186
58.64108617232115,59.94030749589335,82.67413023710387
155.7337855417216,149.40354952612154,144.15099423899568
221.38233097746516,224.66517757923685,224.0732408765717
141.88727623624087,60.67179345791979,62.99275290966061
182.71244506163242,151.6302271978868,135.08286209216186
79.90496520514145,72.43346283567558,73.16197754343818
23.991694794193265,20.980462458514033,20.973945276204066
44.44281956767399,38.504945635059485,38.319512104766325
40.050465890184704,35.22471713810395,35.418710482529846
22.54575246532305,19.806684922761587,19.787969932309657
72.19591476383677,63.547092579959866,65.02564308359108
20.849665945145592,18.693648741086363,19.384467620573908
34.57884513508916,31.35108599682143,32.35531520395574
59.817373822876654,56.70071950058192,57.59623320283592
225.3561654800584,228.76548197538648,228.31653294160282
43.32548419489615,36.81955908375738,34.39165032759942
132.67236387736008,105.07970281489006,110.97240922250465
42.34962120406685,34.916082674818114,36.3911787050924
225.11195845076355,228.41984702530192,227.86768082829263
127.44839732300059,112.68985558295391,115.08830574145635
47.28988431811816,36.8390880324001,37.543357368857684
221.40362079080148,224.8196022884803,224.84440116411372
101.01584938283376,89.0906616717095,87.06270912380194
209.87684298399688,234.47388763629868,231.8047932374119
183.6845847155401,190.0607235745765,177.70381099223098
56.166377150253155,95.75513058987188,119.07106731639806
219.3664660683533,227.76833929983184,229.3641052231273
36.72895139101077,36.76463874453789,37.20562519110237
129.58615270705394,132.12727602411294,127.88943622599025
223.98989811163145,232.20467327811429,232.1771444097351
33.608378663856584,33.57577556780774,34.25971587982485
126.84498150746396,130.16768694469394,127.11796964673178
39.42206992874644,31.311365196607127,30.410553227745506
149.4312284120087,143.26596404216346,138.3640952971432
58.30194693262903,59.75832995639587,82.57803758384665
34.22333937506271,34.472977440388036,35.21635146997248
224.84099844468278,230.6112031820003,230.52941026491368
126.61764229748576,127.59203198859831,124.74388072266137
37.47657546202096,37.649883476697056,38.376403793976735
222.04223451121916,227.53676383290224,227.56623238668297
128.11382143823613,130.59391837035457,126.90611853273764
227.85715400700713,235.80793108270257,233.98720646245803
140.16169039963523,84.6574797121456,90.54693002603292
200.2865695280357,202.09889135255196,201.55305669939875
158.2945299469105,17.16106139087067,31.297944398525146
221.91138302240066,222.77927290976976,221.0246430689416
154.1141169379116,145.01248945147566,161.20867992765972
151.62984276333344,145.39485585471974,155.24436790299535
147.8183414941438,33.376465422229515,34.11733320075288
222.20008470160303,223.66927938490628,221.84073494917186
30.202649467714153,31.848758023844546,31.07164190044444
143.2350540912131,137.04336067123072,94.36621523188853
66.02496949495496,70.14972768667685,62.89708639623785
53.97365057988246,55.06842604296622,53.69834551753249
219.05926606814407,214.67839613041554,204.61478394349686
129.48263675825623,122.86502579486854,89.19617735960692
129.78458626535743,123.19782159362754,89.71676072365749
54.16725129306738,55.29055243753801,53.94371767362297
219.71999298801546,215.03548076079204,205.05244105531614
219.67443262225876,215.0778866817156,205.0102293970407
54.13039643328226,55.27184586444699,53.88398486757687
129.7952957317423,123.20768077016997,89.6689222970264
219.48323970938154,214.7874050250394,204.50075804713845
54.12227146356139,55.24927743677809,53.868761870703985
129.78844212358567,123.16975921090774,89.67116913257796
39.60444162587974,31.540216337819643,30.720160817480558
59.902849386183306,61.214019503949494,83.67555933938236
187.7435163996884,179.21700991610652,170.5240274599469
162.7646878881798,115.22026733902948,97.87540555071166
51.78269987932127,60.14751135995628,68.08142901422383
207.98645650635012,208.01778309503692,195.95514153299285
54.2728131318608,55.42996435030989,53.569383845881404
216.72510367210702,212.2556815742575,202.22809578181477
130.63132973659148,124.04677880038118,90.58986988257705
53.624391854583436,54.53143488630457,53.3576703817877
227.68192184597498,225.2910749535044,221.8390348607429
128.15365572787726,121.34108634040686,85.18068666864217
54.68387437248349,53.12794143516068,45.55669070783579
135.99734956015823,129.16409070199876,81.05247870886693
193.17957868080111,193.04132611948327,195.00442039827567
136.02952250928618,129.2068401784387,81.06839743645442
54.80329413030468,53.254137847528156,45.71262480825351
193.17591785334668,193.21057347672067,195.3291678775544
136.00030227265597,129.1239663354597,80.92353365374362
54.46700603319688,53.01473281620042,45.41922538245213
193.13278008298448,193.19378850749774,195.25374072676055
161.77759867561142,148.93288751415685,125.81606691643725
37.46297712230921,81.80747097526734,120.91540071229284
202.81087301668123,219.0413841652793,202.60141591858869
202.76856629249997,218.86907482725263,202.3134780279894
36.94516148582774,81.37885031002861,120.87083156596675
160.73328046068028,143.81838244168364,118.39632075307873
36.292361648324615,81.07389757077445,121.22496260767181
202.74721057348916,218.75885927861947,201.99059085239526
155.5810403163351,144.24868533691986,119.9390770861371
98.95559452963668,93.50242089011297,76.1336411286343
194.84796258329987,195.04086045615668,202.3895278062197
41.96403926055609,42.81557174685008,43.26960920092382
39.3154720004526,31.059816293239873,30.217729704988948
175.1498959056085,167.971250123917,160.5726182214724
59.81272313375837,60.95451492119382,82.90893032628871
99.90736533182057,94.6812300798403,77.94946721785267
190.49626675986292,194.63833640465373,200.0708362457832
41.83127607601026,42.29489396658174,42.59083637778044
49.53835638798306,55.45713469619483,56.18855837105738
186.65769171060748,197.2602647263121,189.9344461468625
