x,y,z
33.862295607575476,68.98475618642351,121.30747034306268
5.19812027673095,55.846684828801095,112.31365122885174
7.118229307547202,68.7300457578389,117.68964841988354
0.32942708333290227,0.37630208333525417,1.504166666676511
3.4847434871969436,35.387597023890095,96.74006648472867
73.62689125293443,65.24485815602557,63.83129854777992
122.61012538705003,108.57265538503523,133.9893834057245
12.448489498292535,33.99913269734629,30.415074084598842
54.86143617901996,74.46053325539872,127.90748649077662
17.029142835886514,49.737948711061556,107.61760939093719
151.84660348224955,167.74644409811364,246.28600906503067
91.32087451726639,109.39104833767183,97.54379429560393
47.95388398301021,60.55197276683691,59.71514841289542
141.8554521581512,154.52498722218786,135.40124076912502
127.1051873495692,132.03424967592855,230.63963507486392
50.667144343240494,63.63564953400103,92.71215739974696
20.83088173045722,17.16744908179187,27.32178904982114
109.95135173491337,112.88940608812811,141.31327609451472
60.20340451386332,42.11958176758448,50.25976763199256
11.053956636595313,35.043098273065816,56.10825095551985
20.811866859638904,17.278402890727396,25.769346792439357
51.18741203165985,56.97269314040763,78.46367069851513
101.21767137141835,137.0080684166382,208.1848041155772
39.395800888801475,34.237373523795355,45.88301582894199
65.30322637375426,93.06422704054734,139.40603360474847
51.348425210956066,57.65581198602402,79.07128313221838
20.768573299931532,17.518454540205415,25.851854450967448
99.52931487990458,137.90004670713716,212.37095307162076
39.66723640715663,34.646638808574124,46.20506588085324
62.6724158307655,91.96620673352771,139.9784018554885
89.67865116638828,78.01020982250878,92.7681410898052
21.994695815672063,16.76157044669845,27.59092548997569
52.756076111128095,39.1894426500033,48.63618196637633
133.27484219432878,141.6582774777248,168.84382117525357
26.601340994787783,47.378587669531505,70.26238749374073
42.19006472354839,70.98136546411092,134.94607628235718
16.45063487369342,14.692087003553905,21.70246063958207
123.64204607190578,167.14018526567853,240.93038954691463
35.99734180669337,35.200372323083556,48.99309265830746
72.64730146844224,108.70878744428751,186.4444436596658
45.049016129070395,39.540666877727524,47.693692219753856
79.76292436282152,116.40730574758831,193.51413682800575
49.77641526149223,74.94320497297721,129.91049966039787
130.35217746883035,174.65536700060616,244.19805765692246
22.761558927584712,17.698743006108415,22.06108472489879
54.0704362131301,77.18486748789314,135.36367229024262
46.83440878883062,43.335101645817055,56.507467101336786
148.43623888414317,182.51848508102535,239.57465805985584
89.68790808895903,121.70730578482389,191.76195964373886
