x,y,z
70.66861957789446,64.63285518105026,80.51123234913743
232.2448066580056,221.3604417835718,207.41440648694822
161.77870109093794,132.01905259181808,142.81090719221572
226.22982446605747,189.36033367751304,202.52381664040456
102.52983978995721,83.35876332851649,110.68533461930217
193.7911977210727,136.60018692530153,162.60960034922465
201.9431667082372,102.74016246986896,116.22921341311627
71.27049674099825,80.296321731062,106.41042276599296
140.29927760578659,89.27911776705746,111.49192406460753
98.79720042795589,114.68747325249603,114.61756419401262
68.23868879077926,82.34228659683609,82.42438072983562
143.3499781023225,157.7965099596801,166.5545856803819
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.621657652164465,23.042896320559976,31.936977222518564
43.57528798908501,33.82912921302043,32.318110857311275
75.08979150718837,50.89701445490432,39.39010222002071
8.677089469200503,11.92776032461897,17.87673167963976
224.5814688245601,175.3476690953546,110.86620671867632
32.323715611647955,36.79997683023964,49.301697525603615
10.955627716914822,13.33177311913529,17.611464968147676
55.842992302761786,63.32617062218759,84.35800192431441
32.73591140874995,36.545816645875064,48.21062307136498
25.791070397406877,26.192871016842624,30.489527009308546
75.84013612152242,74.12724403235597,82.8467547839776
170.4403312860911,167.15414107573656,167.7082635399521
68.12128552972017,70.16051356588807,75.22921511627797
15.936334039785873,16.176198496289135,17.471215137023417
176.31399673182153,178.7223192652032,182.3063898123502
7.594120798654333,8.434385827053532,10.822773868627575
29.535965488133776,33.09211760292572,47.922488980582855
57.04765427800186,62.180215858643635,83.27004090868999
8.181808115355057,8.606269019093999,11.09506057398773
58.64283593170272,61.40061865875577,85.4578074733856
31.382195710283533,34.52262207445555,49.94941000064435
12.176537870567017,11.803771516357074,15.013121320422968
240.48623231825837,198.8157709641008,154.82806679344975
64.31835453931906,53.345403752204426,65.80751764223302
12.991073071391781,13.246608491993115,16.045242409923844
231.434511047569,190.3735406671001,146.2602487035461
81.1343133117648,67.42915084165648,63.04766258733022
52.71949959300764,60.33452450361904,67.84566935497112
169.66266737909706,178.41979566389307,177.18382150547393
115.15798228169007,129.66442777074857,137.51277345868147
14.73672722463752,14.371924331919345,15.966388129476833
216.03358738648407,170.23484984216935,129.5220998663224
107.47982405396357,81.91734247263632,70.73357054758567
42.94393253028587,37.85127320773005,40.27419437866955
118.40062245114927,85.1885955498165,75.75584889460399
8.51502864797824,9.440861519253634,11.76434132703752
7.41185691706821,8.731026029744381,11.31635003063538
90.40844523790845,78.06054490413703,74.16098734766943
31.195062520397748,31.842539757571906,36.03818752743023
